can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$534,141.25",10/13/2015,"$4,298,034.31",Support,Media Buy - TV/Cable,Pinpoint Media LLC,1030614,N,SE.5198,201510209003169149,10/20/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$34.48", ,"$27,562.38",Support,Digital Advertising - Google,The Prosper Group Corporation,1030614,N,SE.5208,201510209003169153,10/20/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$36.81", ,"$27,599.19",Support,Digital Advertising - Google,The Prosper Group Corporation,1030614,N,SE.5209,201510209003169153,10/20/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$36.92", ,"$27,527.90",Support,Digital Advertising - Google,The Prosper Group Corporation,1030614,N,SE.5207,201510209003169152,10/20/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$188.65", ,"$27,787.84",Support,Digital Advertising - Google,The Prosper Group Corporation,1030614,N,SE.5210,201510209003169154,10/20/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$219.81",11/02/2015,"$5,332,994.40",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5687,201512019004123342,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$336.00",11/18/2015,"$5,933,584.13",Support,Digital Advertising - Twitter,The Prosper Group Corporation,1034584,N,SE.5653,201512019004123358,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$452.86",11/18/2015,"$5,935,431.72",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5732,201512019004123360,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$596.95",11/18/2015,"$5,934,440.18",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5633,201512019004123356,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$612.37",11/18/2015,"$5,937,301.74",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5742,201512019004123363,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$620.49",11/18/2015,"$5,936,689.37",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5738,201512019004123362,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$635.45",11/18/2015,"$5,938,583.62",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5750,201512019004123365,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$637.16",11/18/2015,"$5,936,068.88",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5734,201512019004123361,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$641.86",11/18/2015,"$5,939,876.08",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5759,201512019004123367,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$646.43",11/18/2015,"$5,937,948.17",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5746,201512019004123364,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$650.60",11/18/2015,"$5,939,234.22",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5754,201512019004123366,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$660.23",11/18/2015,"$5,940,536.31",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1034584,N,SE.5763,201512019004123368,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$425,400.00",11/20/2015,"$6,385,803.56",Support,Media Buy - TV/Cable,Pinpoint Media LLC,1034584,N,SE.5625,201512019004123334,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$41.24",11/02/2015,"$2,196,288.44",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5726,201512019004123350,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$48.74",11/02/2015,"$2,196,195.74",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5723,201512019004123349,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$49.13",11/02/2015,"$2,195,893.71",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5717,201512019004123346,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$49.60",11/02/2015,"$2,195,943.31",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5718,201512019004123347,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$49.66",11/10/2015,"$2,197,203.99",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5641,201512019004123354,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$49.90",11/02/2015,"$2,195,993.21",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5719,201512019004123347,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$49.99",11/10/2015,"$2,197,103.81",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5639,201512019004123353,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$50.47",11/02/2015,"$2,196,147.00",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5722,201512019004123349,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$50.52",11/10/2015,"$2,197,154.33",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5640,201512019004123353,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$50.60",11/02/2015,"$2,196,043.81",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5720,201512019004123348,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$50.98",11/02/2015,"$2,195,844.58",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5716,201512019004123346,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$51.46",11/02/2015,"$2,196,247.20",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5725,201512019004123350,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$52.72",11/02/2015,"$2,196,096.53",Support,Digital Advertising - Google,The Prosper Group Corporation,1034584,N,SE.5721,201512019004123348,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$767.97",11/02/2015,"$2,189,576.63",Support,Digital Advertising - Twitter,The Prosper Group Corporation,1034584,N,SE.5770,201512019004123352,12/01/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$525.86", ,"$10,465.45",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5038,201510069002816188,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$634.69", ,"$6,915.21",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5031,201510069002816184,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$755.41", ,"$9,258.71",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5034,201510069002816186,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$768.96", ,"$8,503.30",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5033,201510069002816185,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$819.13", ,"$7,734.34",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5032,201510069002816185,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$824.27", ,"$4,209.87",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5026,201510069002816182,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$1,363.25", ,"$3,385.60",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5025,201510069002816181,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$1,532.13", ,"$2,022.35",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1026920,N,SE.5024,201510069002816181,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$2,250.00",10/06/2015,"$3,219,089.20",Support,Advertising - Production Shipping,Chatham Light Media LLC,1026920,N,SE.5088,201510069002816178,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$16,500.00",10/02/2015,"$3,216,839.20",Support,Advertising - Production,Chatham Light Media LLC,1026920,N,SE.5000,201510069002816178,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$670,941.25",09/30/2015,"$3,200,339.20",Support,Media Buy - Cable/TV/Digital,Pinpoint Media LLC,1026920,N,SE.4995,201510069002816180,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$129.94", ,"$26,386.08",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5077,201510069002816195,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$134.82", ,"$25,984.96",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5074,201510069002816194,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$135.26", ,"$26,120.22",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5081,201510069002816195,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$135.90", ,"$25,713.22",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5072,201510069002816193,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$135.92", ,"$26,256.14",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5075,201510069002816194,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$136.92", ,"$25,850.14",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5073,201510069002816193,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$137.83", ,"$26,952.66",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5085,201510069002816197,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$138.69", ,"$25,002.84",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5067,201510069002816190,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$139.62", ,"$25,577.32",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5071,201510069002816192,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$139.84", ,"$24,864.15",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5066,201510069002816190,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$140.40", ,"$24,724.31",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5065,201510069002816189,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$141.32", ,"$24,583.91",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5064,201510069002816189,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$141.74", ,"$26,814.83",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5084,201510069002816197,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$142.54", ,"$26,673.09",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5083,201510069002816196,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$142.87", ,"$25,437.70",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5070,201510069002816192,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$144.47", ,"$26,530.55",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5082,201510069002816196,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$145.12", ,"$25,294.83",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5069,201510069002816191,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$146.23", ,"$24,442.59",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5063,201510069002816188,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$146.87", ,"$25,149.71",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5068,201510069002816191,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$150.51", ,"$27,103.17",Support,Digital Advertising - Google,The Prosper Group Corporation,1026920,N,SE.5086,201510069002816198,10/06/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$672.03", ,"$13,936.63",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5156,201510139002860108,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$674.82", ,"$13,264.60",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5155,201510139002860108,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$695.16", ,"$12,589.78",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5154,201510139002860107,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$702.66", ,"$11,168.11",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5152,201510139002860105,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$722.65", ,"$14,659.28",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5157,201510139002860109,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$726.51", ,"$11,894.62",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5153,201510139002860107,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$742.80", ,"$15,402.08",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1028021,N,SE.5158,201510139002860109,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$534,141.25",10/06/2015,"$3,758,167.08",Support,Media Buy - TV/Cable,Pinpoint Media LLC,1028021,N,SE.5144,201510139002860105,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$35.46", ,"$27,259.71",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5169,201510139002860111,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$36.95", ,"$27,224.25",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5168,201510139002860111,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$37.12", ,"$27,335.85",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5171,201510139002860112,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$37.19", ,"$27,187.30",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5167,201510139002860110,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$39.02", ,"$27,298.73",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5170,201510139002860112,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$39.64", ,"$27,375.49",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5172,201510139002860113,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$46.94", ,"$27,150.11",Support,Digital Advertising - Google,The Prosper Group Corporation,1028021,N,SE.5166,201510139002860110,10/13/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$630.86", ,"$16,032.94",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1029815,N,SE.5184,201510169003100125,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$694.30", ,"$17,441.06",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1029815,N,SE.5186,201510169003100127,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$713.82", ,"$16,746.76",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1029815,N,SE.5185,201510169003100127,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$16,500.00",10/15/2015,"$4,310,847.31",Support,Video Production,Chatham Light Media LLC,1029815,N,SE.5176,201510169003100125,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$36.71", ,"$27,490.98",Support,Digital Advertising - Google,The Prosper Group Corporation,1029815,N,SE.5192,201510169003100129,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$37.44", ,"$27,454.27",Support,Digital Advertising - Google,The Prosper Group Corporation,1029815,N,SE.5191,201510169003100128,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P, ,00,P,Rep,"$41.34", ,"$27,416.83",Support,Digital Advertising - Google,The Prosper Group Corporation,1029815,N,SE.5190,201510169003100128,10/16/2015, 
P60008521,"Christie, Christopher J.",C00573055,America Leads,P,NH,00,P,Rep,"$852.16", ,"$19,224.21",Support,Digital Advertising - Facebook,The Prosper Group Corporation,1030614,N,SE.5200,201510209003169151,10/20/2015, 
