"","can_id","can_nam","spe_id","spe_nam","ele_typ","can_off_sta","can_off_dis","can_off","can_par_aff","exp_amo","exp_dat","agg_amo","sup_opp","pur","pay","file_num","amn_ind","tra_id","ima_num","rec_dat","prev_file_num"
"1917","P80001571","TRUMP","C00495861","Priorities USA Action","P","CO",0,"P","Rep","$1,538.47","10/28/2015",32164,"Oppose","Digital Ad Buy","Precision Network LLC",1031522,"A1","VNTYH9S77J5",201510309003255360,"2015-10-30",1031521
"1918","P80003478","HUCKABEE","C00495861","Priorities USA Action","P","CO",0,"P","Rep","$769.23","10/28/2015",32164,"Oppose","Digital Ad Buy","Precision Network LLC",1031522,"A1","VNTYH9S77R0",201510309003255360,"2015-10-30",1031521
"1919","P00003392","CLINTON","C00495861","Priorities USA Action","P","NV",0,"P","Dem","$60,000.00","10/13/2015",71082,"Support","Digital Ad Buy","Precision Network LLC",1029375,"N","VNTYH9S5D65",201510159002988160,"2015-10-15",NA
"1920","P00003392","CLINTON","C00495861","Priorities USA Action","P","DC",0,"P","Dem","$3,909.02","10/21/2015",39131.02,"Support","Production Costs","Shorr Johnson Magnus",1031064,"N","VNTYH9S6NT8",201510239003224032,"2015-10-23",NA
"1921","P00003392","CLINTON","C00495861","Priorities USA Action","P","DC",0,"P","Dem","$35,222.00","10/21/2015",39131.02,"Support","Television Ad Buy","The Blue Point Firm",1031064,"N","VNTYH9S6NM1",201510239003224032,"2015-10-23",NA
"1922","P00003392","CLINTON","C00495861","Priorities USA Action","P","IA",0,"P","Dem","$5,381.52","10/21/2015",53871.52,"Support","Production Costs","Shorr Johnson Magnus",1031064,"N","VNTYH9S6P06",201510239003224032,"2015-10-23",NA
"1923","P00003392","CLINTON","C00495861","Priorities USA Action","P","IA",0,"P","Dem","$48,490.00","10/21/2015",53871.52,"Support","Television Ad Buy","The Blue Point Firm",1031064,"N","VNTYH9S6NN9",201510239003224032,"2015-10-23",NA
"1924","P00003392","CLINTON","C00495861","Priorities USA Action","P","NH",0,"P","Dem","$4,973.55","10/21/2015",49787.55,"Support","Production Costs","Shorr Johnson Magnus",1031064,"N","VNTYH9S6P14",201510239003224032,"2015-10-23",NA
"1925","P00003392","CLINTON","C00495861","Priorities USA Action","P","NH",0,"P","Dem","$44,814.00","10/21/2015",49787.55,"Support","Television Ad Buy","The Blue Point Firm",1031064,"N","VNTYH9S6NP7",201510239003224032,"2015-10-23",NA
"1926","P00003392","CLINTON","C00495861","Priorities USA Action","P","NV",0,"P","Dem","$3,592.71","10/21/2015",107046.71,"Support","Production Costs","Shorr Johnson Magnus",1031064,"N","VNTYH9S6P39",201510239003224032,"2015-10-23",NA
"1927","P00003392","CLINTON","C00495861","Priorities USA Action","P","NV",0,"P","Dem","$32,372.00","10/21/2015",107046.71,"Support","Television Ad Buy","The Blue Point Firm",1031064,"N","VNTYH9S6NR3",201510239003224032,"2015-10-23",NA
"1928","P00003392","CLINTON","C00495861","Priorities USA Action","P","SC",0,"P","Dem","$4,297.01","10/21/2015",43015.01,"Support","Production Costs","Shorr Johnson Magnus",1031064,"N","VNTYH9S6P22",201510239003224032,"2015-10-23",NA
"1929","P00003392","CLINTON","C00495861","Priorities USA Action","P","IA",0,"P","Dem","$5,381.52","10/29/2015",53871.52,"Support","Production Costs","Shorr Johnson Magnus",1031521,"N","VNTYH9S6P06",201510309003255360,"2015-10-30",NA
"1930","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$4,000.00","06/12/2015",237711.19,"Oppose","MEDIA BUY","YAHOO INC",1010304,"N","2015M07SE0003",15951469113,"2015-06-12",NA
"1931","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$3,400.00","10/21/2015",321531.27,"Oppose","PRINTING","MAJORITY STRATEGIES INC",1030778,"N","2015M11SE0001",201510219003216864,"2015-10-21",NA
"1932","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$6,000.00","07/23/2015",266655.27,"Oppose","PRINTING","MAJORITY STRATEGIES INC",1017769,"N","2015M08SE0001",201507239000410752,"2015-07-23",NA
"1933","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$16,944.08","07/23/2015",266655.27,"Oppose","DELIVERY SERVICES","FED EX",1017769,"N","2015M08SE0002",201507239000410752,"2015-07-23",NA
"1934","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$33,468.00","04/16/2015",144908,"Oppose","PRINTING","STUART & ASSOCIATES INC",1004821,"N","2015M04SE0007",15951184321,"2015-04-17",NA
"1935","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","TWITTER INC.",1005577,"A2","2015M04SE0006",15951212774,"2015-04-22",1003885
"1936","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","MICROSOFT ONLINE INC.",1005577,"A2","2015M04SE0002",15951212772,"2015-04-22",1003885
"1937","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,500.00","04/12/2015",116500,"Oppose","MEDIA PRODUCTION","BRIGHTROLL INC",1005577,"A2","2015M04SE0008",15951212775,"2015-04-22",1003885
"1938","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$10,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","GOOGLE INC",1005577,"A2","2015M04SE0003",15951212773,"2015-04-22",1003885
"1939","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$15,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","INDEPENDENT JOURNAL REVIEW",1005577,"A2","2015M04SE0005",15951212774,"2015-04-22",1003885
"1940","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$20,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","PANDORA",1005577,"A2","2015M04SE0004",15951212773,"2015-04-22",1003885
"1941","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$60,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","FACEBOOK",1005577,"A2","2015M04SE0001",15951212772,"2015-04-22",1003885
"1942","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","TWITTER INC.",1005591,"A3","2015M04SE0006",15970676882,"2015-04-22",1005577
"1943","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","MICROSOFT ONLINE INC.",1005591,"A3","2015M04SE0002",15970676880,"2015-04-22",1005577
"1944","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,500.00","04/12/2015",116500,"Oppose","MEDIA PRODUCTION","BRIGHTROLL INC",1005591,"A3","2015M04SE0008",15970676883,"2015-04-22",1005577
"1945","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$10,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","GOOGLE INC",1005591,"A3","2015M04SE0003",15970676881,"2015-04-22",1005577
"1946","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$15,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","INDEPENDENT JOURNAL REVIEW",1005591,"A3","2015M04SE0005",15970676882,"2015-04-22",1005577
"1947","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$20,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","PANDORA",1005591,"A3","2015M04SE0004",15970676881,"2015-04-22",1005577
"1948","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$60,000.00","04/12/2015",116500,"Oppose","MEDIA BUY","FACEBOOK",1005591,"A3","2015M04SE0001",15970676880,"2015-04-22",1005577
"1949","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,012.00","06/03/2015",227496.59,"Oppose","PRINTING","CUSTOMINK.COM",1009592,"N","2015M06SE0003",15951450412,"2015-06-03",NA
"1950","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$6,749.00","06/03/2015",227496.59,"Oppose","PRINTING","STUART & ASSOCIATES INC",1009592,"N","2015M06SE0004",15951450412,"2015-06-03",NA
"1951","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$10,000.00","06/03/2015",227496.59,"Oppose","MEDIA BUY","TWITTER INC.",1009592,"N","2015M06SE0002",15951450411,"2015-06-03",NA
"1952","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$60,000.00","06/03/2015",227496.59,"Oppose","MEDIA BUY","FACEBOOK",1009592,"N","2015M06SE0001",15951450411,"2015-06-03",NA
"1953","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$24,996.00","08/05/2015",291651.27,"Oppose","MEDIA BUY","PANDORA",1020445,"N","2015M09SE0001",201508059000802272,"2015-08-05",NA
"1954","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$6,480.00","09/01/2015",298131.27,"Oppose","PRINTING","STUART & ASSOCIATES INC",1023875,"N","2015M10SE0001",201509019001588096,"2015-09-01",NA
"1955","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$4,539.60","06/12/2015",237711.19,"Oppose","MEDIA BUY","NATIONAL MEDIA RESEARCH PLANNING & PLACEMENT LLC",1010304,"N","2015M07SE0001",15951469112,"2015-06-12",NA
"1956","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,675.00","06/12/2015",237711.19,"Oppose","PRINTING","MAJORITY STRATEGIES INC",1010304,"N","2015M07SE0002",15951469112,"2015-06-12",NA
"1957","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,655.00","04/13/2015",111440,"Oppose","MEDIA PRODUCTION","STUART & ASSOCIATES INC",1003897,"N","2015M04SE0009",15951163281,"2015-04-15",NA
"1958","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,240.00","04/13/2015",111440,"Oppose","PRINTING","STUART & ASSOCIATES INC",1003897,"N","2015M04SE0011",15951163282,"2015-04-15",NA
"1959","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,045.00","04/13/2015",111440,"Oppose","PRINTING","CUSTOMINK.COM",1003897,"N","2015M04SE0010",15951163281,"2015-04-15",NA
"1960","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$793.68","04/12/2015",111327.59,"Oppose","MEDIA BUY","TWITTER INC.",1007317,"A4","2015M04SE0006",15951369210,"2015-05-12",1005591
"1961","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,278.39","04/12/2015",111327.59,"Oppose","MEDIA BUY","MICROSOFT ONLINE INC.",1007317,"A4","2015M04SE0002",15951369208,"2015-05-12",1005591
"1962","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,500.00","04/12/2015",111327.59,"Oppose","MEDIA PRODUCTION","BRIGHTROLL INC",1007317,"A4","2015M04SE0008",15951369211,"2015-05-12",1005591
"1963","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,777.21","04/12/2015",111327.59,"Oppose","MEDIA BUY","GOOGLE INC",1007317,"A4","2015M04SE0003",15951369209,"2015-05-12",1005591
"1964","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$17,000.00","04/12/2015",111327.59,"Oppose","MEDIA BUY","IMGE LLC",1007317,"A4","2015M04SE0005",15951369210,"2015-05-12",1005591
"1965","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$19,998.00","04/12/2015",111327.59,"Oppose","MEDIA BUY","PANDORA",1007317,"A4","2015M04SE0004",15951369209,"2015-05-12",1005591
"1966","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$54,980.31","04/12/2015",111327.59,"Oppose","MEDIA BUY","FACEBOOK",1007317,"A4","2015M04SE0001",15951369208,"2015-05-12",1005591
"1967","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,045.00","04/13/2015",116267.59,"Oppose","PRINTING","CUSTOMINK.COM",1007318,"A1","2015M04SE0010",15970692487,"2015-05-12",1003897
"1968","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,240.00","04/13/2015",116267.59,"Oppose","PRINTING","STUART & ASSOCIATES INC",1007318,"A1","2015M04SE0011",15970692488,"2015-05-12",1003897
"1969","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,655.00","04/13/2015",116267.59,"Oppose","MEDIA PRODUCTION","STUART & ASSOCIATES INC",1007318,"A1","2015M04SE0009",15970692487,"2015-05-12",1003897
"1970","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$33,468.00","04/16/2015",149735.59,"Oppose","PRINTING","STUART & ASSOCIATES INC",1007319,"A1","2015M04SE0007",15951369212,"2015-05-12",1004821
"1971","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$20,000.00","09/15/2015",318131.27,"Oppose","MEDIA BUY","PANDORA",1024791,"N","2015M10SE0002",201509159002672192,"2015-09-15",NA
"1972","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$6,000.00","07/09/2015",243711.19,"Oppose","PRINTING","STUART & ASSOCIATES INC",1013089,"N","2015M08SE0001",201507099000074464,"2015-07-09",NA
"1973","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,000.00","04/12/2015",1000,"Oppose","MEDIA BUY","TWITTER INC.",1002913,"N","2015M04SE0006",15970343646,"2015-04-14",NA
"1974","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,000.00","04/12/2015",2000,"Oppose","MEDIA BUY","MICROSOFT ONLINE INC.",1002913,"N","2015M04SE0002",15970343644,"2015-04-14",NA
"1975","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,500.00","04/12/2015",8500,"Oppose","MEDIA PRODUCTION","BRIGHTROLL INC",1002913,"N","2015M04SE0008",15970343647,"2015-04-14",NA
"1976","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$10,000.00","04/12/2015",10000,"Oppose","MEDIA BUY","GOOGLE INC",1002913,"N","2015M04SE0003",15970343645,"2015-04-14",NA
"1977","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$15,000.00","04/12/2015",15000,"Oppose","MEDIA BUY","INDEPENDENT JOURNAL REVIEW",1002913,"N","2015M04SE0005",15970343646,"2015-04-14",NA
"1978","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$20,000.00","04/12/2015",20000,"Oppose","MEDIA BUY","PANDORA",1002913,"N","2015M04SE0004",15970343645,"2015-04-14",NA
"1979","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$50,000.00","04/12/2015",50000,"Oppose","MEDIA BUY","FACEBOOK",1002913,"N","2015M04SE0001",15970343644,"2015-04-14",NA
"1980","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$1,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","TWITTER INC.",1003885,"A1","2015M04SE0006",15970356954,"2015-04-15",1002913
"1981","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$2,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","MICROSOFT ONLINE INC.",1003885,"A1","2015M04SE0002",15970356952,"2015-04-15",1002913
"1982","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$8,500.00","04/12/2015",106500,"Oppose","MEDIA PRODUCTION","BRIGHTROLL INC",1003885,"A1","2015M04SE0008",15970356955,"2015-04-15",1002913
"1983","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$10,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","GOOGLE INC",1003885,"A1","2015M04SE0003",15970356953,"2015-04-15",1002913
"1984","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$15,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","INDEPENDENT JOURNAL REVIEW",1003885,"A1","2015M04SE0005",15970356954,"2015-04-15",1002913
"1985","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$20,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","PANDORA",1003885,"A1","2015M04SE0004",15970356953,"2015-04-15",1002913
"1986","P00003392","CLINTON","C00003418","REPUBLICAN NATIONAL COMMITTEE","G"," ",0,"P","Dem","$50,000.00","04/12/2015",106500,"Oppose","MEDIA BUY","FACEBOOK",1003885,"A1","2015M04SE0001",15970356952,"2015-04-15",1002913
"1987","P60008059","BUSH","C00571372","RIGHT TO RISE USA","P","NH",0,"P","Rep","$3,500.00","07/08/2015",3500,"Support","MEDIA PRODUCTION: ALSO OPPOSE HILLARY CLINTON","RSM",1012900,"N","SE.4105",201507089000068416,"2015-07-08",NA
"1988","P60008059","BUSH","C00571372","RIGHT TO RISE USA","P","IA",0,"P","Rep","$20,000.00","07/08/2015",23500,"Support","MEDIA PLACEMENT: ALSO OPPOSE HILLARY CLINTON","REVOLUTION MEDIA GROUP",1012900,"N","SE.4112",201507089000068416,"2015-07-08",NA
"1989","P60008059","BUSH","C00571372","RIGHT TO RISE USA","P","IA",0,"P","Rep","$3,500.00","07/08/2015",3500,"Support","MEDIA PRODUCTION: ALSO OPPOSE HILLARY CLINTON","RSM",1012900,"N","SE.4107",201507089000068416,"2015-07-08",NA
"1990","P60008059","BUSH","C00571372","RIGHT TO RISE USA","P","NH",0,"P","Rep","$20,000.00","07/08/2015",23500,"Support","MEDIA PLACEMENT: ALSO OPPOSE HILLARY CLINTON","REVOLUTION MEDIA GROUP",1012900,"N","SE.4111",201507089000068416,"2015-07-08",NA
"1991","H6MS01222","WHITWELL","C00498261","Restoring Prosperity Fund","S","MS",1,"H","Rep","$8,535.75","05/04/2015",8535.75,"Support","Direct Mail","Amerimail Digital Direct",1006399,"N","SE.4682",15970687446,"2015-05-04",NA
"1992"," ","BUSH","C00571372","Right to Rise USA","P","SC",0,"P"," ","$10,833.33","08/17/2015",92816.65,"Support","Media Placement","Revolution Media Group",1023215,"N","003",201508239000927520,"2015-08-23",NA
